,Temperature,ghi,dni,dhi,Wind Speed
2020-04-20 13:00:00,28.200000000000003,207,27,186,1.2000000000000002
2020-04-20 14:00:00,27.700000000000003,109,20,97,1.0
2020-04-20 15:00:00,26.6,48,1,48,0.8
2020-04-20 16:00:00,25.200000000000003,6,0,6,0.8
2020-04-20 17:00:00,24.1,0,0,0,1.0
2020-04-20 18:00:00,23.5,0,0,0,1.3
2020-04-20 19:00:00,23.1,0,0,0,1.6
2020-04-20 20:00:00,22.8,0,0,0,1.8
2020-04-20 21:00:00,22.5,0,0,0,1.8
2020-04-20 22:00:00,22.200000000000003,0,0,0,1.7000000000000002
2020-04-20 23:00:00,21.8,0,0,0,1.5
2020-04-21 00:00:00,21.5,0,0,0,1.4
2020-04-21 01:00:00,21.1,0,0,0,1.3
2020-04-21 02:00:00,20.9,0,0,0,1.2000000000000002
2020-04-21 03:00:00,20.9,0,0,0,1.2000000000000002
2020-04-21 04:00:00,20.9,0,0,0,1.1
2020-04-21 05:00:00,23.6,22,0,22,1.6
2020-04-21 06:00:00,25.200000000000003,52,3,51,1.8
2020-04-21 07:00:00,26.5,101,17,90,1.4
2020-04-21 08:00:00,27.4,367,24,348,1.1
2020-04-21 09:00:00,27.8,251,29,225,1.0
2020-04-21 10:00:00,27.8,393,24,370,0.9
2020-04-21 11:00:00,27.700000000000003,605,41,565,0.9
2020-04-21 12:00:00,27.700000000000003,99,13,87,0.7000000000000001
2020-04-21 13:00:00,27.6,295,24,277,0.5
2020-04-21 14:00:00,27.1,417,100,357,0.5
2020-04-21 15:00:00,26.3,243,83,209,0.7000000000000001
2020-04-21 16:00:00,24.700000000000003,7,0,7,0.8
2020-04-21 17:00:00,23.1,0,0,0,0.8
2020-04-21 18:00:00,22.200000000000003,0,0,0,1.0
2020-04-21 19:00:00,21.700000000000003,0,0,0,1.2000000000000002
2020-04-21 20:00:00,21.200000000000003,0,0,0,1.2000000000000002
2020-04-21 21:00:00,21.0,0,0,0,1.2000000000000002
2020-04-21 22:00:00,20.700000000000003,0,0,0,1.1
2020-04-21 23:00:00,20.3,0,0,0,1.0
2020-04-22 00:00:00,19.9,0,0,0,1.0
2020-04-22 01:00:00,19.6,0,0,0,1.0
2020-04-22 02:00:00,19.3,0,0,0,1.1
2020-04-22 03:00:00,19.200000000000003,0,0,0,1.1
2020-04-22 04:00:00,19.200000000000003,0,0,0,1.1
2020-04-22 05:00:00,22.8,152,225,99,2.1
2020-04-22 06:00:00,25.0,310,124,253,2.2
2020-04-22 07:00:00,26.8,575,556,213,1.8
2020-04-22 08:00:00,28.1,750,631,241,1.5
2020-04-22 09:00:00,29.1,876,678,255,1.3
2020-04-22 10:00:00,29.8,844,105,743,1.3
2020-04-22 11:00:00,30.200000000000003,779,130,655,1.5
2020-04-22 12:00:00,30.3,611,64,554,1.6
2020-04-22 13:00:00,30.1,620,159,498,1.8
2020-04-22 14:00:00,29.5,121,21,108,1.9
2020-04-22 15:00:00,28.4,15,0,15,1.7000000000000002
2020-04-22 16:00:00,26.3,110,201,73,1.2000000000000002
2020-04-22 17:00:00,24.6,0,0,0,1.0
2020-04-22 18:00:00,23.9,0,0,0,1.1
2020-04-22 19:00:00,23.5,0,0,0,1.1
2020-04-22 20:00:00,23.0,0,0,0,1.0
2020-04-22 21:00:00,22.6,0,0,0,1.0
2020-04-22 22:00:00,22.3,0,0,0,1.0
2020-04-22 23:00:00,21.9,0,0,0,1.0
2020-04-23 00:00:00,21.6,0,0,0,1.0
2020-04-23 01:00:00,21.5,0,0,0,0.9
2020-04-23 02:00:00,21.5,0,0,0,0.9
2020-04-23 03:00:00,21.700000000000003,0,0,0,0.9
2020-04-23 04:00:00,21.9,5,4,5,0.9
2020-04-23 05:00:00,25.6,158,271,93,1.0
2020-04-23 06:00:00,28.0,374,485,151,1.5
2020-04-23 07:00:00,29.5,585,613,184,2.0
2020-04-23 08:00:00,30.6,774,740,175,2.2
2020-04-23 09:00:00,31.200000000000003,901,783,183,2.4000000000000004
2020-04-23 10:00:00,31.700000000000003,963,804,185,2.6
2020-04-23 11:00:00,31.8,948,776,203,2.8000000000000003
2020-04-23 12:00:00,31.700000000000003,872,761,191,3.0
2020-04-23 13:00:00,31.4,734,723,174,3.0
2020-04-23 14:00:00,30.700000000000003,547,650,152,2.7
2020-04-23 15:00:00,29.5,330,522,117,2.0
2020-04-23 16:00:00,27.5,116,267,66,1.2000000000000002
2020-04-23 17:00:00,26.0,0,0,0,0.9
2020-04-23 18:00:00,25.3,0,0,0,0.9
2020-04-23 19:00:00,24.9,0,0,0,0.9
2020-04-23 20:00:00,24.5,0,0,0,1.0
2020-04-23 21:00:00,23.9,0,0,0,1.1
2020-04-23 22:00:00,23.200000000000003,0,0,0,1.2000000000000002
2020-04-23 23:00:00,22.700000000000003,0,0,0,1.3
2020-04-24 00:00:00,22.3,0,0,0,1.3
2020-04-24 01:00:00,21.9,0,0,0,1.2000000000000002
2020-04-24 02:00:00,21.6,0,0,0,1.0
2020-04-24 03:00:00,21.700000000000003,0,0,0,0.9
2020-04-24 04:00:00,21.8,5,3,5,0.9
2020-04-24 05:00:00,25.700000000000003,158,238,100,0.9
2020-04-24 06:00:00,28.5,371,437,169,0.8
2020-04-24 07:00:00,30.200000000000003,580,560,213,0.9
2020-04-24 08:00:00,31.3,754,628,245,1.3
2020-04-24 09:00:00,32.0,879,674,261,1.7000000000000002
2020-04-24 10:00:00,32.6,938,692,267,2.1
2020-04-24 11:00:00,33.0,949,760,217,2.4000000000000004
2020-04-24 12:00:00,32.9,805,14,792,2.4000000000000004
2020-04-24 13:00:00,32.5,667,186,523,2.4000000000000004
2020-04-24 14:00:00,31.8,540,595,177,2.1
2020-04-24 15:00:00,30.6,323,450,139,1.6
2020-04-24 16:00:00,28.4,112,199,74,1.2000000000000002
2020-04-24 17:00:00,26.5,0,0,0,1.1
2020-04-24 18:00:00,25.9,0,0,0,1.1
2020-04-24 19:00:00,25.3,0,0,0,1.2000000000000002
2020-04-24 20:00:00,24.700000000000003,0,0,0,1.3
2020-04-24 21:00:00,24.200000000000003,0,0,0,1.4
2020-04-24 22:00:00,23.8,0,0,0,1.4
2020-04-24 23:00:00,23.4,0,0,0,1.4
2020-04-25 00:00:00,23.200000000000003,0,0,0,1.4
2020-04-25 01:00:00,23.0,0,0,0,1.5
2020-04-25 02:00:00,22.9,0,0,0,1.5
2020-04-25 03:00:00,22.9,0,0,0,1.4
2020-04-25 04:00:00,22.9,4,2,4,1.3
2020-04-25 05:00:00,26.8,153,194,105,1.8
2020-04-25 06:00:00,29.3,364,394,180,1.7000000000000002
2020-04-25 07:00:00,31.700000000000003,570,519,228,1.1
2020-04-25 08:00:00,33.1,758,662,220,1.3
2020-04-25 09:00:00,33.7,881,703,235,1.9
2020-04-25 10:00:00,34.1,941,720,242,2.3000000000000003
2020-04-25 11:00:00,34.2,931,716,242,2.5
2020-04-25 12:00:00,34.2,853,687,236,2.5
2020-04-25 13:00:00,33.9,713,626,226,2.5
2020-04-25 14:00:00,33.2,523,518,207,2.2
2020-04-25 15:00:00,31.9,307,347,165,1.8
2020-04-25 16:00:00,29.8,99,110,78,1.2000000000000002
2020-04-25 17:00:00,28.200000000000003,0,0,0,0.9
2020-04-25 18:00:00,27.6,0,0,0,0.9
2020-04-25 19:00:00,27.0,0,0,0,0.9
2020-04-25 20:00:00,26.4,0,0,0,0.9
2020-04-25 21:00:00,25.9,0,0,0,0.9
2020-04-25 22:00:00,25.5,0,0,0,0.9
2020-04-25 23:00:00,25.1,0,0,0,0.9
2020-04-26 00:00:00,24.700000000000003,0,0,0,0.9
2020-04-26 01:00:00,24.5,0,0,0,0.9
2020-04-26 02:00:00,24.5,0,0,0,0.9
2020-04-26 03:00:00,24.6,0,0,0,0.8
2020-04-26 04:00:00,24.700000000000003,2,0,2,0.8
2020-04-26 05:00:00,27.5,8,0,8,0.7000000000000001
2020-04-26 06:00:00,30.4,41,0,41,1.3
2020-04-26 07:00:00,32.4,507,150,408,2.0
2020-04-26 08:00:00,33.0,488,40,455,2.6
2020-04-26 09:00:00,33.300000000000004,364,24,342,2.9000000000000004
2020-04-26 10:00:00,33.7,78,6,73,3.1
2020-04-26 11:00:00,33.9,123,18,105,3.3000000000000003
2020-04-26 12:00:00,33.800000000000004,750,175,593,3.3000000000000003
2020-04-26 13:00:00,33.2,686,485,309,3.0
2020-04-26 14:00:00,32.5,490,317,296,2.5
2020-04-26 15:00:00,31.200000000000003,229,60,204,1.8
2020-04-26 16:00:00,29.4,76,37,69,1.1
2020-04-26 17:00:00,28.200000000000003,0,0,0,0.8
2020-04-26 18:00:00,27.700000000000003,0,0,0,0.7000000000000001
2020-04-26 19:00:00,27.1,0,0,0,0.7000000000000001
2020-04-26 20:00:00,26.4,0,0,0,0.7000000000000001
2020-04-26 21:00:00,25.9,0,0,0,0.9
2020-04-26 22:00:00,25.4,0,0,0,1.0
2020-04-26 23:00:00,25.0,0,0,0,1.1
2020-04-27 00:00:00,24.5,0,0,0,1.1
2020-04-27 01:00:00,24.1,0,0,0,1.2000000000000002
2020-04-27 02:00:00,23.8,0,0,0,1.2000000000000002
2020-04-27 03:00:00,23.5,0,0,0,1.1
2020-04-27 04:00:00,23.4,2,0,2,1.1
2020-04-27 05:00:00,25.700000000000003,8,0,8,1.7000000000000002
2020-04-27 06:00:00,27.3,130,20,120,1.6
2020-04-27 07:00:00,28.5,151,25,135,1.7000000000000002
2020-04-27 08:00:00,29.6,173,27,151,2.1
2020-04-27 09:00:00,30.6,276,29,249,2.7
2020-04-27 10:00:00,31.3,509,23,487,3.2
2020-04-27 11:00:00,31.8,80,6,74,3.5
2020-04-27 12:00:00,31.9,238,29,212,3.6
2020-04-27 13:00:00,31.6,544,82,481,3.5
2020-04-27 14:00:00,30.8,374,58,338,2.9000000000000004
2020-04-27 15:00:00,29.4,289,198,207,2.0
2020-04-27 16:00:00,27.4,90,61,78,1.3
2020-04-27 17:00:00,25.8,0,0,0,1.0
2020-04-27 18:00:00,25.200000000000003,0,0,0,1.0
2020-04-27 19:00:00,24.6,0,0,0,1.0
2020-04-27 20:00:00,24.1,0,0,0,1.0
2020-04-27 21:00:00,23.6,0,0,0,1.0
2020-04-27 22:00:00,23.3,0,0,0,1.0
2020-04-27 23:00:00,23.1,0,0,0,1.0
2020-04-28 00:00:00,23.200000000000003,0,0,0,0.9
2020-04-28 01:00:00,23.3,0,0,0,0.9
2020-04-28 02:00:00,23.0,0,0,0,1.0
2020-04-28 03:00:00,22.700000000000003,0,0,0,1.1
2020-04-28 04:00:00,22.700000000000003,4,1,4,1.2000000000000002
2020-04-28 05:00:00,26.0,87,14,84,2.3000000000000003
2020-04-28 06:00:00,28.200000000000003,85,15,78,2.7
2020-04-28 07:00:00,30.1,167,25,150,2.7
2020-04-28 08:00:00,31.4,241,28,218,2.6
2020-04-28 09:00:00,32.4,234,29,206,2.4000000000000004
2020-04-28 10:00:00,33.1,465,22,444,2.2
2020-04-28 11:00:00,33.300000000000004,647,53,596,2.0
2020-04-28 12:00:00,33.300000000000004,806,401,445,2.0
2020-04-28 13:00:00,33.0,672,346,402,2.2
2020-04-28 14:00:00,32.300000000000004,473,161,374,2.2
2020-04-28 15:00:00,31.0,284,139,226,1.8
2020-04-28 16:00:00,28.9,7,0,7,1.3
2020-04-28 17:00:00,27.200000000000003,0,0,0,1.0
2020-04-28 18:00:00,26.4,0,0,0,1.0
2020-04-28 19:00:00,25.8,0,0,0,1.0
2020-04-28 20:00:00,25.3,0,0,0,1.1
2020-04-28 21:00:00,24.8,0,0,0,1.1
2020-04-28 22:00:00,24.4,0,0,0,1.1
2020-04-28 23:00:00,24.1,0,0,0,1.0
2020-04-29 00:00:00,23.8,0,0,0,1.0
2020-04-29 01:00:00,23.6,0,0,0,1.0
2020-04-29 02:00:00,23.4,0,0,0,1.0
2020-04-29 03:00:00,23.4,0,0,0,1.1
2020-04-29 04:00:00,23.4,3,0,3,1.1
2020-04-29 05:00:00,26.5,9,0,9,1.9
2020-04-29 06:00:00,28.5,40,0,40,1.8
2020-04-29 07:00:00,30.200000000000003,328,28,310,1.5
2020-04-29 08:00:00,31.6,259,27,237,1.5
2020-04-29 09:00:00,32.6,295,28,270,1.9
2020-04-29 10:00:00,33.300000000000004,353,26,328,2.3000000000000003
2020-04-29 11:00:00,33.6,178,27,152,2.6
2020-04-29 12:00:00,33.7,371,23,350,2.7
2020-04-29 13:00:00,33.4,499,54,456,2.8000000000000003
2020-04-29 14:00:00,32.800000000000004,432,106,367,2.5
2020-04-29 15:00:00,31.5,15,0,15,1.9
2020-04-29 16:00:00,29.5,7,0,7,1.3
2020-04-29 17:00:00,27.8,0,0,0,1.0
2020-04-29 18:00:00,27.1,0,0,0,1.0
2020-04-29 19:00:00,26.6,0,0,0,1.0
2020-04-29 20:00:00,26.0,0,0,0,1.0
2020-04-29 21:00:00,25.4,0,0,0,1.0
2020-04-29 22:00:00,24.9,0,0,0,1.0
2020-04-29 23:00:00,24.5,0,0,0,1.0
2020-04-30 00:00:00,24.200000000000003,0,0,0,1.0
2020-04-30 01:00:00,24.0,0,0,0,0.9
2020-04-30 02:00:00,23.6,0,0,0,0.9
2020-04-30 03:00:00,23.3,0,0,0,1.0
2020-04-30 04:00:00,23.3,3,0,3,1.1
2020-04-30 05:00:00,24.9,116,117,86,1.6
2020-04-30 06:00:00,26.700000000000003,376,418,177,1.5
2020-04-30 07:00:00,28.200000000000003,116,0,116,1.1
2020-04-30 08:00:00,29.200000000000003,692,456,318,0.9
2020-04-30 09:00:00,30.0,808,454,387,0.6000000000000001
2020-04-30 10:00:00,30.4,780,331,457,0.3
2020-04-30 11:00:00,30.700000000000003,811,390,433,0.2
2020-04-30 12:00:00,30.700000000000003,675,269,432,0.2
2020-04-30 13:00:00,30.6,692,528,279,0.3
2020-04-30 14:00:00,30.4,516,449,239,0.5
2020-04-30 15:00:00,29.9,312,313,181,0.6000000000000001
2020-04-30 16:00:00,28.3,108,112,86,0.7000000000000001
2020-04-30 17:00:00,26.5,0,0,0,0.8
2020-04-30 18:00:00,25.4,0,0,0,1.0
2020-04-30 19:00:00,24.8,0,0,0,1.2000000000000002
2020-04-30 20:00:00,24.4,0,0,0,1.7000000000000002
2020-04-30 21:00:00,24.1,0,0,0,2.6
2020-04-30 22:00:00,23.700000000000003,0,0,0,3.3000000000000003
2020-04-30 23:00:00,23.200000000000003,0,0,0,3.2
2020-05-01 00:00:00,22.6,0,0,0,2.9000000000000004
2020-05-01 01:00:00,22.1,0,0,0,2.8000000000000003
2020-05-01 02:00:00,21.6,0,0,0,2.7
2020-05-01 03:00:00,21.4,0,0,0,2.5
2020-05-01 04:00:00,21.3,10,4,10,2.4000000000000004
2020-05-01 05:00:00,23.1,139,104,112,2.4000000000000004
2020-05-01 06:00:00,24.4,272,150,200,2.8000000000000003
2020-05-01 07:00:00,25.9,80,0,80,2.9000000000000004
2020-05-01 08:00:00,27.4,129,1,128,2.6
2020-05-01 09:00:00,28.8,222,10,213,2.4000000000000004
2020-05-01 10:00:00,29.700000000000003,250,12,238,2.2
2020-05-01 11:00:00,30.200000000000003,198,9,189,1.9
2020-05-01 12:00:00,30.1,440,49,396,1.5
2020-05-01 13:00:00,29.8,553,233,371,1.3
2020-05-01 14:00:00,29.4,285,52,253,1.2000000000000002
2020-05-01 15:00:00,28.5,85,0,85,1.2000000000000002
2020-05-01 16:00:00,26.8,39,0,39,1.2000000000000002
2020-05-01 17:00:00,25.3,0,0,0,1.3
2020-05-01 18:00:00,24.6,0,0,0,1.7000000000000002
2020-05-01 19:00:00,24.200000000000003,0,0,0,1.9
2020-05-01 20:00:00,23.9,0,0,0,1.9
2020-05-01 21:00:00,23.6,0,0,0,1.7000000000000002
2020-05-01 22:00:00,23.4,0,0,0,1.6
2020-05-01 23:00:00,23.3,0,0,0,1.5
2020-05-02 00:00:00,23.1,0,0,0,1.3
2020-05-02 01:00:00,22.8,0,0,0,1.2000000000000002
2020-05-02 02:00:00,22.4,0,0,0,1.3
2020-05-02 03:00:00,22.200000000000003,0,0,0,1.5
2020-05-02 04:00:00,22.200000000000003,9,6,9,1.6
2020-05-02 05:00:00,24.200000000000003,158,180,110,3.1
2020-05-02 06:00:00,25.8,304,284,168,3.5
2020-05-02 07:00:00,27.4,582,523,231,3.7
2020-05-02 08:00:00,28.8,759,630,240,3.7
2020-05-02 09:00:00,29.8,829,625,249,3.4000000000000004
2020-05-02 10:00:00,30.6,934,693,256,3.0
2020-05-02 11:00:00,31.1,913,639,293,2.5
2020-05-02 12:00:00,31.200000000000003,848,664,248,2.0
2020-05-02 13:00:00,31.1,715,627,223,1.7000000000000002
2020-05-02 14:00:00,30.700000000000003,534,552,192,1.4
2020-05-02 15:00:00,30.1,308,388,145,1.2000000000000002
2020-05-02 16:00:00,28.4,92,93,73,1.0
2020-05-02 17:00:00,26.700000000000003,1,1,1,0.9
2020-05-02 18:00:00,25.700000000000003,0,0,0,1.0
2020-05-02 19:00:00,24.9,0,0,0,1.2000000000000002
2020-05-02 20:00:00,24.4,0,0,0,1.3
2020-05-02 21:00:00,24.0,0,0,0,1.4
2020-05-02 22:00:00,23.6,0,0,0,1.4
2020-05-02 23:00:00,23.3,0,0,0,1.3
2020-05-03 00:00:00,23.1,0,0,0,1.3
2020-05-03 01:00:00,23.1,0,0,0,1.3
2020-05-03 02:00:00,23.1,0,0,0,1.4
2020-05-03 03:00:00,23.1,0,0,0,1.4
2020-05-03 04:00:00,23.1,14,13,13,1.5
2020-05-03 05:00:00,24.200000000000003,143,149,103,2.0
2020-05-03 06:00:00,24.9,56,0,56,2.5
2020-05-03 07:00:00,25.6,192,8,187,2.5
2020-05-03 08:00:00,26.3,500,122,399,2.2
2020-05-03 09:00:00,26.6,323,18,306,2.0
2020-05-03 10:00:00,26.700000000000003,251,13,238,1.8
2020-05-03 11:00:00,26.700000000000003,256,12,244,1.9
2020-05-03 12:00:00,26.6,202,8,195,2.1
2020-05-03 13:00:00,26.6,199,7,194,2.2
2020-05-03 14:00:00,26.700000000000003,116,0,116,2.0
2020-05-03 15:00:00,26.5,66,14,60,1.5
2020-05-03 16:00:00,25.4,10,0,10,0.9
2020-05-03 17:00:00,24.3,1,0,1,0.8
2020-05-03 18:00:00,23.8,0,0,0,0.8
2020-05-03 19:00:00,23.6,0,0,0,0.9
2020-05-03 20:00:00,23.4,0,0,0,1.0
2020-05-03 21:00:00,23.200000000000003,0,0,0,1.1
2020-05-03 22:00:00,23.0,0,0,0,1.0
2020-05-03 23:00:00,22.8,0,0,0,0.9
2020-05-04 00:00:00,22.700000000000003,0,0,0,0.7000000000000001
2020-05-04 01:00:00,22.4,0,0,0,0.7000000000000001
2020-05-04 02:00:00,22.0,0,0,0,0.8
2020-05-04 03:00:00,21.9,0,0,0,0.8
2020-05-04 04:00:00,21.8,10,0,10,0.8
2020-05-04 05:00:00,24.8,100,18,95,1.1
2020-05-04 06:00:00,26.4,384,397,192,0.6000000000000001
2020-05-04 07:00:00,27.5,585,514,239,0.4
2020-05-04 08:00:00,28.6,756,599,261,0.8
2020-05-04 09:00:00,29.4,692,335,380,1.6
2020-05-04 10:00:00,30.0,668,169,502,2.2
2020-05-04 11:00:00,30.5,707,224,489,2.6
2020-05-04 12:00:00,30.6,644,216,448,3.1
2020-05-04 13:00:00,30.3,628,398,315,3.2
2020-05-04 14:00:00,29.8,488,408,235,2.9000000000000004
2020-05-04 15:00:00,29.0,321,388,157,2.1
2020-05-04 16:00:00,27.5,120,171,85,1.2000000000000002
2020-05-04 17:00:00,26.3,1,0,1,0.8
2020-05-04 18:00:00,26.0,0,0,0,0.7000000000000001
2020-05-04 19:00:00,25.5,0,0,0,0.6000000000000001
2020-05-04 20:00:00,25.0,0,0,0,0.7000000000000001
2020-05-04 21:00:00,25.1,0,0,0,0.6000000000000001
2020-05-04 22:00:00,25.4,0,0,0,0.4
2020-05-04 23:00:00,25.4,0,0,0,0.3
2020-05-05 00:00:00,25.3,0,0,0,0.3
2020-05-05 01:00:00,25.200000000000003,0,0,0,0.2
2020-05-05 02:00:00,24.700000000000003,0,0,0,0.4
2020-05-05 03:00:00,24.1,0,0,0,0.7000000000000001
2020-05-05 04:00:00,23.8,4,0,4,0.8
2020-05-05 05:00:00,26.6,27,0,27,1.7000000000000002
2020-05-05 06:00:00,28.3,59,7,56,2.1
2020-05-05 07:00:00,29.700000000000003,146,13,137,2.6
2020-05-05 08:00:00,30.700000000000003,237,26,215,3.0
2020-05-05 09:00:00,31.3,512,108,411,3.3000000000000003
2020-05-05 10:00:00,31.6,554,95,461,3.5
2020-05-05 11:00:00,31.700000000000003,733,257,483,3.7
2020-05-05 12:00:00,31.5,736,398,375,3.8
2020-05-05 13:00:00,31.200000000000003,561,263,354,3.5
2020-05-05 14:00:00,30.700000000000003,373,157,275,2.9000000000000004
2020-05-05 15:00:00,29.8,245,148,182,2.1
2020-05-05 16:00:00,28.6,68,25,63,1.2000000000000002
2020-05-05 17:00:00,27.8,1,0,1,0.5
2020-05-05 18:00:00,26.9,0,0,0,0.6000000000000001
2020-05-05 19:00:00,25.4,0,0,0,1.4
2020-05-05 20:00:00,24.200000000000003,0,0,0,2.9000000000000004
2020-05-05 21:00:00,23.0,0,0,0,4.2
